Keygen Execution Time,Keygen Memory Usage,Keygen CPU Usage,Encrypt Execution Time,Encrypt Memory Usage,Encrypt CPU Usage,Decrypt Execution Time,Decrypt Memory Usage,Decrypt CPU Usage
5.271455373764038,0.01,99.86999999999998,0.0008906745910644061,0.0,46.61600000000001,0.2214277935028076,0.0025,99.946
5.294740053653717,0.00125,99.76520000000001,0.0008478374481200675,0.0,86.98720000000002,0.22079259967803955,0.0,99.932
5.176012687540054,0.0005,99.80018,0.0008432897090911378,0.0,103.4462,0.2195152446746826,5e-05,99.7987
5.504748157706261,-0.0002625,99.74135199999999,0.000890971450805614,0.0,101.849698,0.22585754398822785,2e-05,99.772218
