Keygen Execution Time,Keygen Memory Usage,Keygen CPU Usage,Encrypt Execution Time,Encrypt Memory Usage,Encrypt CPU Usage,Decrypt Execution Time,Decrypt Memory Usage,Decrypt CPU Usage
0.5433257675170898,0.0075,100.102,0.000385689735412552,0.0,87.65,0.03187676429748531,0.0,100.764
0.5300327749252319,0.00075,99.8652,0.00038414907455439816,0.0,126.19639999999998,0.031641805171966506,0.0,99.81360000000001
0.7657823534965515,0.00085,99.00402,0.0005038351535796613,0.0,95.5139,0.038508414888381914,5e-05,99.09812
0.503668366599083,0.000575,99.97742199999999,0.00035577924728388583,0.0,104.09785200000002,0.030519392919540356,2.5e-05,100.005986
